site,scenario,level,seed,policy,horizon_s,eligible_tasks,completed,overdue_en_route,overdue_assigned,run,registry_sha256
A,E3_L4_A,L4,20240609,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240609/B4b,42965bdaf3645885ef1b6df52824154e35b223261593f5b66248b3ee18bac468
A,E3_L4_A,L4,20240610,B0,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240610/B0,54d3fe637316acffd696260c05a208799d72af25be2c6cc8d5d0a7778825ec9c
A,E3_L4_A,L4,20240610,B1,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240610/B1,d169c68bfd1045779153c0e0cef51aadf73a3e7c9631b5459b711da35ed2e24e
A,E3_L4_A,L4,20240610,B2,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240610/B2,d169c68bfd1045779153c0e0cef51aadf73a3e7c9631b5459b711da35ed2e24e
A,E3_L4_A,L4,20240610,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240610/B4b,d169c68bfd1045779153c0e0cef51aadf73a3e7c9631b5459b711da35ed2e24e
A,E3_L4_A,L4,20240611,B0,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240611/B0,3d2a5fe0387837b6fb193c176a5bdcb8975ea0d9d5ed22b3537ef2e676d2caa4
A,E3_L4_A,L4,20240611,B1,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240611/B1,18a3845692172b45f75641c2fc283c465cf8953b235f4d6f7e03ebd8c0d27478
A,E3_L4_A,L4,20240611,B2,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240611/B2,18a3845692172b45f75641c2fc283c465cf8953b235f4d6f7e03ebd8c0d27478
A,E3_L4_A,L4,20240611,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240611/B4b,18a3845692172b45f75641c2fc283c465cf8953b235f4d6f7e03ebd8c0d27478
A,E3_L4_A,L4,20240612,B0,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240612/B0,7bab0c95e33c615f79e316eea1cef233103cf362593c5c3205fc76e65eaba9f8
A,E3_L4_A,L4,20240612,B1,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240612/B1,a34dca639b3c1c536d71865912af71e996705d3d9b2ccc57d788c435c4f0bc4c
A,E3_L4_A,L4,20240612,B2,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240612/B2,a34dca639b3c1c536d71865912af71e996705d3d9b2ccc57d788c435c4f0bc4c
A,E3_L4_A,L4,20240612,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240612/B4b,a34dca639b3c1c536d71865912af71e996705d3d9b2ccc57d788c435c4f0bc4c
A,E3_L4_A,L4,20240613,B0,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240613/B0,f03665b9b5492ff5baa9fe9490be88d8933040bb54833e9c3c48ba3d29b2bebe
A,E3_L4_A,L4,20240613,B1,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240613/B1,8b16a61fc30afcfc7b5945de5f412f124b902ffbd8a90168cfac96748b55e974
A,E3_L4_A,L4,20240613,B2,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240613/B2,8b16a61fc30afcfc7b5945de5f412f124b902ffbd8a90168cfac96748b55e974
A,E3_L4_A,L4,20240613,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240613/B4b,8b16a61fc30afcfc7b5945de5f412f124b902ffbd8a90168cfac96748b55e974
A,E3_L4_A,L4,20240614,B0,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240614/B0,1c27f272b622bc87ab909fc231bc9cfafee78ef29f0295d5954b56dcf400f984
A,E3_L4_A,L4,20240614,B1,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240614/B1,38c088e2100dffc009c5d1c5bf1afc4fb08d869120e550c99ab7a8a007e85b6a
A,E3_L4_A,L4,20240614,B2,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240614/B2,38c088e2100dffc009c5d1c5bf1afc4fb08d869120e550c99ab7a8a007e85b6a
A,E3_L4_A,L4,20240614,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240614/B4b,38c088e2100dffc009c5d1c5bf1afc4fb08d869120e550c99ab7a8a007e85b6a
A,E3_L4_A,L4,20240615,B0,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240615/B0,f03cedc4ae1953616d31dcac505290e8f64b1f2271734e14b570c4ad60a2c6c5
A,E3_L4_A,L4,20240615,B1,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240615/B1,c4e0bdb6a5abed23fccf42010bd5d382ff8936718f9ecce1f3c416e6ad122d77
A,E3_L4_A,L4,20240615,B2,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240615/B2,c4e0bdb6a5abed23fccf42010bd5d382ff8936718f9ecce1f3c416e6ad122d77
A,E3_L4_A,L4,20240615,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240615/B4b,c4e0bdb6a5abed23fccf42010bd5d382ff8936718f9ecce1f3c416e6ad122d77
A,E3_L4_A,L4,20240616,B0,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240616/B0,fe9e590e3c27f7cff7cc25f046cc483fb3b67bebbf7fbdfe6816a8c7bb7a5536
A,E3_L4_A,L4,20240616,B1,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240616/B1,3c0fb98aaf77ec69c332a8830c4de7a5d6a44538b9f0915ae05009f2d7d9f3e3
A,E3_L4_A,L4,20240616,B2,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240616/B2,3c0fb98aaf77ec69c332a8830c4de7a5d6a44538b9f0915ae05009f2d7d9f3e3
A,E3_L4_A,L4,20240616,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240616/B4b,3c0fb98aaf77ec69c332a8830c4de7a5d6a44538b9f0915ae05009f2d7d9f3e3
A,E3_L4_A,L4,20240617,B0,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240617/B0,3d9dc6a76c65a6e7929404fa2339a14cc1895014e1f917849082d7006ac7c20e
A,E3_L4_A,L4,20240617,B1,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240617/B1,d52f57c72dba9a51c94d0ca9d36d39fd6c18ed0bb0cf32163eee52cc277c1761
A,E3_L4_A,L4,20240617,B2,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240617/B2,d52f57c72dba9a51c94d0ca9d36d39fd6c18ed0bb0cf32163eee52cc277c1761
A,E3_L4_A,L4,20240617,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240617/B4b,d52f57c72dba9a51c94d0ca9d36d39fd6c18ed0bb0cf32163eee52cc277c1761
A,E3_L4_A,L4,20240618,B0,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240618/B0,1fe770988d546bf41a2757b666527961906be26459096ade71f99016c4b34cbd
A,E3_L4_A,L4,20240618,B1,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240618/B1,c1ce98ea64041489944ac9e8e6b7d35e5693e167d750d13a3c321772f6958e01
A,E3_L4_A,L4,20240618,B2,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240618/B2,c1ce98ea64041489944ac9e8e6b7d35e5693e167d750d13a3c321772f6958e01
A,E3_L4_A,L4,20240618,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240618/B4b,c1ce98ea64041489944ac9e8e6b7d35e5693e167d750d13a3c321772f6958e01
A,E3_L4_A,L4,20240619,B0,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240619/B0,c4a08948a234d1c992a7b9c5f6821dc7ed18a59ec43546e76aecd35a44345a0b
A,E3_L4_A,L4,20240619,B1,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240619/B1,4e151fe0c4f6080a7895467e90cf68e3c3b90b74e40ce9fde510baa5914d6a9b
A,E3_L4_A,L4,20240619,B2,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240619/B2,4e151fe0c4f6080a7895467e90cf68e3c3b90b74e40ce9fde510baa5914d6a9b
A,E3_L4_A,L4,20240619,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240619/B4b,4e151fe0c4f6080a7895467e90cf68e3c3b90b74e40ce9fde510baa5914d6a9b
A,E3_L4_A,L4,20240620,B0,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240620/B0,9f7ac6c3290d727e763793071fd7a134de2bb7901211a5f5de35c9871d850cde
A,E3_L4_A,L4,20240620,B1,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240620/B1,58873ac2871419644d9d03e3247153e40cb4ceaf83eaeeaa421c10c6d58d5ce0
A,E3_L4_A,L4,20240620,B2,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240620/B2,58873ac2871419644d9d03e3247153e40cb4ceaf83eaeeaa421c10c6d58d5ce0
A,E3_L4_A,L4,20240620,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_A/seed20240620/B4b,58873ac2871419644d9d03e3247153e40cb4ceaf83eaeeaa421c10c6d58d5ce0
A,E3_L4_B,L4,20240601,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240601/B0,1efb6e366b9a03cc4d02552c10bf37626d949bf6fbf2727424bd1fdde8674a61
A,E3_L4_B,L4,20240601,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240601/B1,986286b6d4237a35cff8d89ac036a8c02b2b68bdb6439cf1f41775f7c1cefe1f
A,E3_L4_B,L4,20240601,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240601/B2,986286b6d4237a35cff8d89ac036a8c02b2b68bdb6439cf1f41775f7c1cefe1f
A,E3_L4_B,L4,20240601,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240601/B4b,986286b6d4237a35cff8d89ac036a8c02b2b68bdb6439cf1f41775f7c1cefe1f
A,E3_L4_B,L4,20240602,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240602/B0,4ae77ac1e0f1ffad9263c240162cb869a670edc7f78b8396c19b952040865490
A,E3_L4_B,L4,20240602,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240602/B1,b5f234a49e06e10516243d59dbcd28bd352b6be831cd3b85c938f9b2cd515e79
A,E3_L4_B,L4,20240602,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240602/B2,b5f234a49e06e10516243d59dbcd28bd352b6be831cd3b85c938f9b2cd515e79
A,E3_L4_B,L4,20240602,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240602/B4b,b5f234a49e06e10516243d59dbcd28bd352b6be831cd3b85c938f9b2cd515e79
A,E3_L4_B,L4,20240603,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240603/B0,f34f06de9bc95cffbe416b0a8ebd84a94def34b88b6af1f383c7e40ce422c1d1
A,E3_L4_B,L4,20240603,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240603/B1,b22e043c08b4ab8fee14429d0424338d8eccb30dfb55a03a9fc7b1061e81ba80
A,E3_L4_B,L4,20240603,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240603/B2,b22e043c08b4ab8fee14429d0424338d8eccb30dfb55a03a9fc7b1061e81ba80
A,E3_L4_B,L4,20240603,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240603/B4b,b22e043c08b4ab8fee14429d0424338d8eccb30dfb55a03a9fc7b1061e81ba80
A,E3_L4_B,L4,20240604,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240604/B0,614ad0e2657f29402e1d71fcb1d5306bba186f99a8132a8e933040eca02ba32e
A,E3_L4_B,L4,20240604,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240604/B1,75770a126d11eb10baf8800a27525a2c60af588fa7052a7f08378cf1d097d662
A,E3_L4_B,L4,20240604,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240604/B2,75770a126d11eb10baf8800a27525a2c60af588fa7052a7f08378cf1d097d662
A,E3_L4_B,L4,20240604,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240604/B4b,75770a126d11eb10baf8800a27525a2c60af588fa7052a7f08378cf1d097d662
A,E3_L4_B,L4,20240605,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240605/B0,6776d20ed89d22607073e0b2baa8e246a0a326990a5dcbaf6498c49294d1128d
A,E3_L4_B,L4,20240605,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240605/B1,abfe8fbf07f6f272678da44011eb7169f4748a577401b6df25b2b81add023131
A,E3_L4_B,L4,20240605,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240605/B2,abfe8fbf07f6f272678da44011eb7169f4748a577401b6df25b2b81add023131
A,E3_L4_B,L4,20240605,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240605/B4b,abfe8fbf07f6f272678da44011eb7169f4748a577401b6df25b2b81add023131
A,E3_L4_B,L4,20240606,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240606/B0,7220df29dd1c5c2a0956eb0882d89d9d4df2c6a33c6da1778614a2e997c4158d
A,E3_L4_B,L4,20240606,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240606/B1,b27318f407e11a9f4de17667c9d26a7fced420ad88e61757de47625d909d08e2
A,E3_L4_B,L4,20240606,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240606/B2,b27318f407e11a9f4de17667c9d26a7fced420ad88e61757de47625d909d08e2
A,E3_L4_B,L4,20240606,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240606/B4b,b27318f407e11a9f4de17667c9d26a7fced420ad88e61757de47625d909d08e2
A,E3_L4_B,L4,20240607,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240607/B0,821bba015a7df3f6aef0da679b842818c80d4553032d5d3e0e632d6a53ed1675
A,E3_L4_B,L4,20240607,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240607/B1,b80bda5031cd01528b5c19f1ccaaa258c34bf7ab46b3467e5644cf7e03bf2588
A,E3_L4_B,L4,20240607,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240607/B2,b80bda5031cd01528b5c19f1ccaaa258c34bf7ab46b3467e5644cf7e03bf2588
A,E3_L4_B,L4,20240607,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240607/B4b,b80bda5031cd01528b5c19f1ccaaa258c34bf7ab46b3467e5644cf7e03bf2588
A,E3_L4_B,L4,20240608,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240608/B0,c0eefaf3adfddcee1d4e6a2db3ee89f8f3e73f5187b1d02c2f845722c7cfafac
A,E3_L4_B,L4,20240608,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240608/B1,a3dcc0688ea95095b6182845a759af499adb638fb50ef1ba3229492713282b86
A,E3_L4_B,L4,20240608,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240608/B2,a3dcc0688ea95095b6182845a759af499adb638fb50ef1ba3229492713282b86
A,E3_L4_B,L4,20240608,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240608/B4b,a3dcc0688ea95095b6182845a759af499adb638fb50ef1ba3229492713282b86
A,E3_L4_B,L4,20240609,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240609/B0,4cc993bad0ed48704f34fbc60647317091c0a59105219671f95f0b285c15d6a2
A,E3_L4_B,L4,20240609,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240609/B1,a59361fc2ef4e433d2a0a3207191e53af2c4fc8cbb72e4d44f3a904f9d9ed424
A,E3_L4_B,L4,20240609,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240609/B2,a59361fc2ef4e433d2a0a3207191e53af2c4fc8cbb72e4d44f3a904f9d9ed424
A,E3_L4_B,L4,20240609,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240609/B4b,a59361fc2ef4e433d2a0a3207191e53af2c4fc8cbb72e4d44f3a904f9d9ed424
A,E3_L4_B,L4,20240610,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240610/B0,5fb49e2149695144d775d6afe9f844821d189a6b846f8adbe5580e7695fca4ea
A,E3_L4_B,L4,20240610,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240610/B1,3340088eb120921628206cb5f1b31ebbaf71cbfdc9af6da9f7a2f4fabd20a4a0
A,E3_L4_B,L4,20240610,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240610/B2,3340088eb120921628206cb5f1b31ebbaf71cbfdc9af6da9f7a2f4fabd20a4a0
A,E3_L4_B,L4,20240610,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240610/B4b,286f2416a328f7fd14ff045cd3322802922252ab703c7ac987910d56d030f5ae
A,E3_L4_B,L4,20240611,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240611/B0,44cb672980e3c77b6f84cff7255bdd87a4856063cf9590919b848967c4b13f1b
A,E3_L4_B,L4,20240611,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240611/B1,9362a8633e80b2b1c1684af9657ad811e23e1cf6a7cc27ec92d4307354900ca8
A,E3_L4_B,L4,20240611,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240611/B2,9362a8633e80b2b1c1684af9657ad811e23e1cf6a7cc27ec92d4307354900ca8
A,E3_L4_B,L4,20240611,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240611/B4b,9362a8633e80b2b1c1684af9657ad811e23e1cf6a7cc27ec92d4307354900ca8
A,E3_L4_B,L4,20240612,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240612/B0,e89edcfe15c0ddaa718bee35398c6981bcbfd0e20baa136024b61a48bc6ea009
A,E3_L4_B,L4,20240612,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240612/B1,16227af4f62e9253ce7b9fd092b05777d1b5eb61dee4409c17e1939b41a59680
A,E3_L4_B,L4,20240612,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240612/B2,16227af4f62e9253ce7b9fd092b05777d1b5eb61dee4409c17e1939b41a59680
A,E3_L4_B,L4,20240612,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240612/B4b,16227af4f62e9253ce7b9fd092b05777d1b5eb61dee4409c17e1939b41a59680
A,E3_L4_B,L4,20240613,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240613/B0,5db8fbc56845a05bb2826a301f639892d829e48e8bd66a5143fe0602bbc100fa
A,E3_L4_B,L4,20240613,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240613/B1,b9230bf0377b98e19876c3edd0ac6cff54f63c4cc7852c211d31895a68eff4dd
A,E3_L4_B,L4,20240613,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240613/B2,b9230bf0377b98e19876c3edd0ac6cff54f63c4cc7852c211d31895a68eff4dd
A,E3_L4_B,L4,20240613,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240613/B4b,b9230bf0377b98e19876c3edd0ac6cff54f63c4cc7852c211d31895a68eff4dd
A,E3_L4_B,L4,20240614,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240614/B0,dfc5f75cb55f68c14e785cd4622f412d332e5d9e3c8437dda43e36f51d53ec97
A,E3_L4_B,L4,20240614,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240614/B1,0390e8a5645edff757bb32af9b2bcc030bad81c531f1ff248d0f4303a46c07b4
A,E3_L4_B,L4,20240614,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240614/B2,0390e8a5645edff757bb32af9b2bcc030bad81c531f1ff248d0f4303a46c07b4
A,E3_L4_B,L4,20240614,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240614/B4b,0390e8a5645edff757bb32af9b2bcc030bad81c531f1ff248d0f4303a46c07b4
A,E3_L4_B,L4,20240615,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240615/B0,748bb9a8644d9d4cad356ead3f2b6216110428cfebc3cbfdb687c625b83854aa
A,E3_L4_B,L4,20240615,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240615/B1,25707a655e7b5cda2a4b0205a1b4bd6df56eda4df73452f79f4dbfa1f7f5e919
A,E3_L4_B,L4,20240615,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240615/B2,25707a655e7b5cda2a4b0205a1b4bd6df56eda4df73452f79f4dbfa1f7f5e919
A,E3_L4_B,L4,20240615,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240615/B4b,25707a655e7b5cda2a4b0205a1b4bd6df56eda4df73452f79f4dbfa1f7f5e919
A,E3_L4_B,L4,20240616,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240616/B0,43e11ad9682b68050cee1dcdb4567b35b3b7437e0ee69e4e12eb18f1e86ab787
A,E3_L4_B,L4,20240616,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240616/B1,f2982d2f4c1e489d83b2932a27d8549875ebc9c0732b60dd71fab38a1948bb88
A,E3_L4_B,L4,20240616,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240616/B2,f2982d2f4c1e489d83b2932a27d8549875ebc9c0732b60dd71fab38a1948bb88
A,E3_L4_B,L4,20240616,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240616/B4b,f2982d2f4c1e489d83b2932a27d8549875ebc9c0732b60dd71fab38a1948bb88
A,E3_L4_B,L4,20240617,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240617/B0,ee4908a90afec2147ad3bf9d441541213ae6b550521fd3689c155077bca956f2
A,E3_L4_B,L4,20240617,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240617/B1,17df4462bc63006f8473f309782a30dc321a56f10153dfc96f4e3f36d8fd2f84
A,E3_L4_B,L4,20240617,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240617/B2,17df4462bc63006f8473f309782a30dc321a56f10153dfc96f4e3f36d8fd2f84
A,E3_L4_B,L4,20240617,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240617/B4b,17df4462bc63006f8473f309782a30dc321a56f10153dfc96f4e3f36d8fd2f84
A,E3_L4_B,L4,20240618,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240618/B0,d3270f9c9d3bec61812f55aa5bbd08e31f8efcdb56b34910ace0779091ba6e96
A,E3_L4_B,L4,20240618,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240618/B1,8e2ce9eaed5d489b871b994082c88476ccb2f426b60c99ad6d34679ffacf6c42
A,E3_L4_B,L4,20240618,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240618/B2,8e2ce9eaed5d489b871b994082c88476ccb2f426b60c99ad6d34679ffacf6c42
A,E3_L4_B,L4,20240618,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240618/B4b,8e2ce9eaed5d489b871b994082c88476ccb2f426b60c99ad6d34679ffacf6c42
A,E3_L4_B,L4,20240619,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240619/B0,f6168c61153a20b8add7cae787ccde46b10cbcb2ef789983662cfe6733764956
A,E3_L4_B,L4,20240619,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240619/B1,8ca7667ed28c80cb1c2b71d408318c23586dd901f228a4393d32e666a8f39361
A,E3_L4_B,L4,20240619,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240619/B2,8ca7667ed28c80cb1c2b71d408318c23586dd901f228a4393d32e666a8f39361
A,E3_L4_B,L4,20240619,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240619/B4b,8ca7667ed28c80cb1c2b71d408318c23586dd901f228a4393d32e666a8f39361
A,E3_L4_B,L4,20240620,B0,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240620/B0,ba1982ce3a26aa1cf2e801384bc94037c80256efa31f21626f3efcdb9537f17f
A,E3_L4_B,L4,20240620,B1,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240620/B1,6a2b48928e3241ca1d8b1ecddb400c49a9185dbaad0dab8b60fb5f400712d675
A,E3_L4_B,L4,20240620,B2,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240620/B2,6a2b48928e3241ca1d8b1ecddb400c49a9185dbaad0dab8b60fb5f400712d675
A,E3_L4_B,L4,20240620,B4b,1200,2,2,0,0,runs/experiment3/E3_L4_B/seed20240620/B4b,6a2b48928e3241ca1d8b1ecddb400c49a9185dbaad0dab8b60fb5f400712d675
B,E3XB_L1_F1_C2,L1,20240601,B0,900,1,1,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L1_F1_C2/seed20240601/B0,42d08e1a229d54e22eb4bbb2102f6a5b81718bf0628dbac06d141979616c1066
B,E3XB_L1_F1_C2,L1,20240601,B1,900,1,1,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L1_F1_C2/seed20240601/B1,e97ff2899d5803672b949b182a0c3ea44a4adac3b61d8ecaa0bf828b0ec1817a
B,E3XB_L1_F1_C2,L1,20240601,B2,900,1,1,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L1_F1_C2/seed20240601/B2,e97ff2899d5803672b949b182a0c3ea44a4adac3b61d8ecaa0bf828b0ec1817a
B,E3XB_L1_F1_C2,L1,20240601,B4b,900,1,1,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L1_F1_C2/seed20240601/B4b,e97ff2899d5803672b949b182a0c3ea44a4adac3b61d8ecaa0bf828b0ec1817a
B,E3XB_L1_F1_C2,L1,20240602,B0,900,1,1,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L1_F1_C2/seed20240602/B0,9b542370873e4f4aee1bcb98249b7970d0cc5daaba14367e3fab0ed549e9999d
B,E3XB_L1_F1_C2,L1,20240602,B1,900,1,1,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L1_F1_C2/seed20240602/B1,404e8e8dd6c88618912e10149c515f241797d3156d4b56f5b01102dba38f8f31
B,E3XB_L1_F1_C2,L1,20240602,B2,900,1,1,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L1_F1_C2/seed20240602/B2,404e8e8dd6c88618912e10149c515f241797d3156d4b56f5b01102dba38f8f31
B,E3XB_L1_F1_C2,L1,20240602,B4b,900,1,1,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L1_F1_C2/seed20240602/B4b,404e8e8dd6c88618912e10149c515f241797d3156d4b56f5b01102dba38f8f31
B,E3XB_L1_F1_C2,L1,20240603,B0,900,1,1,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L1_F1_C2/seed20240603/B0,c3d5aea68f0b7bb0f5349f90a27f54f71a1f3e1a5dd83fb665a2335fdd94afeb
B,E3XB_L1_F1_C2,L1,20240603,B1,900,1,1,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L1_F1_C2/seed20240603/B1,702ec034e5444a622d6f6991c5edfd816bad9ad7e72b2ee6765b10b4d63960a2
B,E3XB_L1_F1_C2,L1,20240603,B2,900,1,1,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L1_F1_C2/seed20240603/B2,702ec034e5444a622d6f6991c5edfd816bad9ad7e72b2ee6765b10b4d63960a2
